appid,title,detail_link
1268750,Starship Troopers: Extermination,https://store.steampowered.com/app/1268750?snr=1_49_4_1587_100727
703320,Hidden & Dangerous 2: Courage Under Fire,https://store.steampowered.com/app/703320?snr=1_49_4_1587_100727
405820,Turok,https://store.steampowered.com/app/405820?snr=1_49_4_1587_100727
955050,Bright Memory,https://store.steampowered.com/app/955050?snr=1_49_4_1587_100727
2624280,420BLAZEIT 2: GAME OF THE YEAR -=Dank Dreams and Goated Memes=- [#wow/11 Like and Subscribe] Poggerz Edition,https://store.steampowered.com/app/2624280?snr=1_49_4_1587_100727
2535830,Squirrel Stapler,https://store.steampowered.com/app/2535830?snr=1_49_4_1587_100727
324800,Shadow Warrior 2,https://store.steampowered.com/app/324800?snr=1_49_4_1587_100727
866570,System Shock 2: 25th Anniversary Remaster,https://store.steampowered.com/app/866570?snr=1_49_4_1587_100727
24240,PAYDAY™ The Heist,https://store.steampowered.com/app/24240?snr=1_49_4_1587_100727
1721110,Abyssus,https://store.steampowered.com/app/1721110?snr=1_49_4_1587_100727
805590,ARMORED HEAD,https://store.steampowered.com/app/805590?snr=1_49_4_1587_100727
3247750,Mycopunk,https://store.steampowered.com/app/3247750?snr=1_49_4_1587_100727
3247500,"Shooters, Ready!",https://store.steampowered.com/app/3247500?snr=1_49_4_1587_100727
1521580,Perfect Heist 2,https://store.steampowered.com/app/1521580?snr=1_49_4_1587_100727
1338770,Sniper Ghost Warrior Contracts 2,https://store.steampowered.com/app/1338770?snr=1_49_4_1587_100727
2620,Call of Duty® (2003),https://store.steampowered.com/app/2620?snr=1_49_4_1587_100727
1012790,Into the Radius VR,https://store.steampowered.com/app/1012790?snr=1_49_4_1587_100727
300,Day of Defeat: Source,https://store.steampowered.com/app/300?snr=1_49_4_1587_100727
1714420,Fursan al-Aqsa: The Knights of the Al-Aqsa Mosque,https://store.steampowered.com/app/1714420?snr=1_49_4_1587_100727
1931020,Slayers X: Terminal Aftermath: Vengance of the Slayer,https://store.steampowered.com/app/1931020?snr=1_49_4_1587_100727
333930,Dirty Bomb®,https://store.steampowered.com/app/333930?snr=1_49_4_1587_100727
1310990,Bishojo Mangekyo Kotowari to Meikyu no Shojo,https://store.steampowered.com/app/1310990?snr=1_49_4_1587_100727
274940,Depth,https://store.steampowered.com/app/274940?snr=1_49_4_1587_100727
758990,Ancient Warfare 3,https://store.steampowered.com/app/758990?snr=1_49_4_1587_100727
2981220,Forefront,https://store.steampowered.com/app/2981220?snr=1_49_4_1587_100727
2667430,Grimhook,https://store.steampowered.com/app/2667430?snr=1_49_4_1587_100727
1548850,Six Days in Fallujah,https://store.steampowered.com/app/1548850?snr=1_49_4_1587_100727
41070,Serious Sam 3: BFE,https://store.steampowered.com/app/41070?snr=1_49_4_1587_100727
1996770,Turok 3: Shadow of Oblivion Remastered,https://store.steampowered.com/app/1996770?snr=1_49_4_1587_100727
2096600,Crysis 2 Remastered,https://store.steampowered.com/app/2096600?snr=1_49_4_1587_100727
2096610,Crysis 3 Remastered,https://store.steampowered.com/app/2096610?snr=1_49_4_1587_100727
2881610,Mohrta,https://store.steampowered.com/app/2881610?snr=1_49_4_1587_100727
265630,Fistful of Frags,https://store.steampowered.com/app/265630?snr=1_49_4_1587_100727
2080690,Sunkenland,https://store.steampowered.com/app/2080690?snr=1_49_4_1587_100727
225840,Sven Co-op,https://store.steampowered.com/app/225840?snr=1_49_4_1587_100727
1130410,Cyber Hook,https://store.steampowered.com/app/1130410?snr=1_49_4_1587_100727
204340,Serious Sam II,https://store.steampowered.com/app/204340?snr=1_49_4_1587_100727
41050,Serious Sam Classic: The First Encounter,https://store.steampowered.com/app/41050?snr=1_49_4_1587_100727
1119980,In Sound Mind,https://store.steampowered.com/app/1119980?snr=1_49_4_1587_100727
409710,BioShock™ Remastered,https://store.steampowered.com/app/409710?snr=1_49_4_1587_100727
1280770,Redmatch 2,https://store.steampowered.com/app/1280770?snr=1_49_4_1587_100727
2124120,SULFUR,https://store.steampowered.com/app/2124120?snr=1_49_4_1587_100727
2615540,VOID/BREAKER,https://store.steampowered.com/app/2615540?snr=1_49_4_1587_100727
22300,Fallout 3,https://store.steampowered.com/app/22300?snr=1_49_4_1587_100727
1170060,Boomerang X,https://store.steampowered.com/app/1170060?snr=1_49_4_1587_100727
405830,Turok 2: Seeds of Evil,https://store.steampowered.com/app/405830?snr=1_49_4_1587_100727
1766010,Force Reboot,https://store.steampowered.com/app/1766010?snr=1_49_4_1587_100727
2307350,Into the Radius 2,https://store.steampowered.com/app/2307350?snr=1_49_4_1587_100727
233270,Far Cry 3 - Blood Dragon,https://store.steampowered.com/app/233270?snr=1_49_4_1587_100727
41060,Serious Sam Classic: The Second Encounter,https://store.steampowered.com/app/41060?snr=1_49_4_1587_100727
632360,Risk of Rain 2,https://store.steampowered.com/app/632360?snr=1_49_4_actiontps_100727
203160,Tomb Raider,https://store.steampowered.com/app/203160?snr=1_49_4_actiontps_100727
12210,Grand Theft Auto IV: The Complete Edition,https://store.steampowered.com/app/12210?snr=1_49_4_actiontps_100727
55230,Saints Row: The Third,https://store.steampowered.com/app/55230?snr=1_49_4_actiontps_100727
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,https://store.steampowered.com/app/287700?snr=1_49_4_actiontps_100727
225540,Just Cause™ 3,https://store.steampowered.com/app/225540?snr=1_49_4_actiontps_100727
1659040,HITMAN World of Assassination,https://store.steampowered.com/app/1659040?snr=1_49_4_actiontps_100727
774801,Crab Champions,https://store.steampowered.com/app/774801?snr=1_49_4_actiontps_100727
1030840,Mafia: Definitive Edition,https://store.steampowered.com/app/1030840?snr=1_49_4_actiontps_100727
1888930,The Last of Us™ Part I,https://store.steampowered.com/app/1888930?snr=1_49_4_actiontps_100727
254700,Resident Evil 4 (2005),https://store.steampowered.com/app/254700?snr=1_49_4_actiontps_100727
307690,Sleeping Dogs: Definitive Edition,https://store.steampowered.com/app/307690?snr=1_49_4_actiontps_100727
1693980,Dead Space,https://store.steampowered.com/app/1693980?snr=1_49_4_actiontps_100727
488860,MADNESS: Project Nexus,https://store.steampowered.com/app/488860?snr=1_49_4_actiontps_100727
447040,Watch_Dogs® 2,https://store.steampowered.com/app/447040?snr=1_49_4_actiontps_100727
1282100,REMNANT II®,https://store.steampowered.com/app/1282100?snr=1_49_4_actiontps_100727
1922560,Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,https://store.steampowered.com/app/1922560?snr=1_49_4_actiontps_100727
204100,Max Payne 3,https://store.steampowered.com/app/204100?snr=1_49_4_actiontps_100727
1328670,Mass Effect™ Legendary Edition,https://store.steampowered.com/app/1328670?snr=1_49_4_actiontps_100727
203140,Hitman: Absolution™,https://store.steampowered.com/app/203140?snr=1_49_4_actiontps_100727
1659420,UNCHARTED™: Legacy of Thieves Collection,https://store.steampowered.com/app/1659420?snr=1_49_4_actiontps_100727
21690,Resident Evil 5,https://store.steampowered.com/app/21690?snr=1_49_4_actiontps_100727
1645820,SurrounDead,https://store.steampowered.com/app/1645820?snr=1_49_4_actiontps_100727
2668510,Red Dead Redemption,https://store.steampowered.com/app/2668510?snr=1_49_4_actiontps_100727
1029690,Sniper Elite 5,https://store.steampowered.com/app/1029690?snr=1_49_4_actiontps_100727
870780,Control Ultimate Edition,https://store.steampowered.com/app/870780?snr=1_49_4_actiontps_100727
1404210,Red Dead Online,https://store.steampowered.com/app/1404210?snr=1_49_4_actiontps_100727
47780,Dead Space™ 2,https://store.steampowered.com/app/47780?snr=1_49_4_actiontps_100727
750920,Shadow of the Tomb Raider: Definitive Edition,https://store.steampowered.com/app/750920?snr=1_49_4_actiontps_100727
8190,Just Cause 2,https://store.steampowered.com/app/8190?snr=1_49_4_actiontps_100727
2254890,The Killing Antidote,https://store.steampowered.com/app/2254890?snr=1_49_4_actiontps_100727
410320,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,https://store.steampowered.com/app/410320?snr=1_49_4_actiontps_100727
2958970,The Thing: Remastered,https://store.steampowered.com/app/2958970?snr=1_49_4_actiontps_100727
17470,Dead Space (2008),https://store.steampowered.com/app/17470?snr=1_49_4_actiontps_100727
617290,Remnant: From the Ashes,https://store.steampowered.com/app/617290?snr=1_49_4_actiontps_100727
1895880,Ratchet & Clank: Rift Apart,https://store.steampowered.com/app/1895880?snr=1_49_4_actiontps_100727
55150,"Warhammer 40,000: Space Marine - Anniversary Edition",https://store.steampowered.com/app/55150?snr=1_49_4_actiontps_100727
1549970,Aliens: Fireteam Elite,https://store.steampowered.com/app/1549970?snr=1_49_4_actiontps_100727
474960,Quantum Break,https://store.steampowered.com/app/474960?snr=1_49_4_actiontps_100727
50130,Mafia II (Classic),https://store.steampowered.com/app/50130?snr=1_49_4_actiontps_100727
238090,Sniper Elite 3,https://store.steampowered.com/app/238090?snr=1_49_4_actiontps_100727
3272300,Yasuke Simulator,https://store.steampowered.com/app/3272300?snr=1_49_4_actiontps_100727
12150,Max Payne 2: The Fall of Max Payne,https://store.steampowered.com/app/12150?snr=1_49_4_actiontps_100727
605740,"Flashing Lights - Police, Firefighting, Emergency Services (EMS) Simulator",https://store.steampowered.com/app/605740?snr=1_49_4_actiontps_100727
563560,Alien Swarm: Reactive Drop,https://store.steampowered.com/app/563560?snr=1_49_4_actiontps_100727
1413870,Shadow Man Remastered,https://store.steampowered.com/app/1413870?snr=1_49_4_actiontps_100727
1007040,EARTH DEFENSE FORCE 5,https://store.steampowered.com/app/1007040?snr=1_49_4_actiontps_100727
6860,Hitman: Blood Money,https://store.steampowered.com/app/6860?snr=1_49_4_actiontps_100727
17460,Mass Effect (2007),https://store.steampowered.com/app/17460?snr=1_49_4_actiontps_100727
2504090,Heroes of Valor,https://store.steampowered.com/app/2504090?snr=1_49_4_actiontps_100727
2464280,Tormented Souls 2,https://store.steampowered.com/app/2464280?snr=1_49_4_actiontps_100727
696170,SENRAN KAGURA Peach Beach Splash,https://store.steampowered.com/app/696170?snr=1_49_4_actiontps_100727
694280,Zombie Army 4: Dead War,https://store.steampowered.com/app/694280?snr=1_49_4_actiontps_100727
1444650,Haydee 2,https://store.steampowered.com/app/1444650?snr=1_49_4_actiontps_100727
201790,Orcs Must Die! 2,https://store.steampowered.com/app/201790?snr=1_49_4_actiontps_100727
40990,Mafia,https://store.steampowered.com/app/40990?snr=1_49_4_actiontps_100727
460810,Vanquish,https://store.steampowered.com/app/460810?snr=1_49_4_actiontps_100727
1088850,Marvel's Guardians of the Galaxy,https://store.steampowered.com/app/1088850?snr=1_49_4_actiontps_100727
2806120,Bio Goddess : Doomsday Begins,https://store.steampowered.com/app/2806120?snr=1_49_4_actiontps_100727
1920430,FUMES,https://store.steampowered.com/app/1920430?snr=1_49_4_actiontps_100727
523660,HYPERCHARGE: Unboxed,https://store.steampowered.com/app/523660?snr=1_49_4_actiontps_100727
1449280,Ghostbusters: The Video Game Remastered,https://store.steampowered.com/app/1449280?snr=1_49_4_actiontps_100727
301640,Zombie Army Trilogy,https://store.steampowered.com/app/301640?snr=1_49_4_actiontps_100727
311340,METAL GEAR SOLID V: GROUND ZEROES,https://store.steampowered.com/app/311340?snr=1_49_4_actiontps_100727
222480,Resident Evil Revelations,https://store.steampowered.com/app/222480?snr=1_49_4_actiontps_100727
2067050,Squirrel with a Gun,https://store.steampowered.com/app/2067050?snr=1_49_4_actiontps_100727
3508770,Haydee 3,https://store.steampowered.com/app/3508770?snr=1_49_4_actiontps_100727
312670,Strange Brigade,https://store.steampowered.com/app/312670?snr=1_49_4_actiontps_100727
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,https://store.steampowered.com/app/6030?snr=1_49_4_actiontps_100727
2543180,POPUCOM,https://store.steampowered.com/app/2543180?snr=1_49_4_actiontps_100727
630,Alien Swarm,https://store.steampowered.com/app/630?snr=1_49_4_actiontps_100727
2610,GUN™,https://store.steampowered.com/app/2610?snr=1_49_4_actiontps_100727
1475380,TheDawn,https://store.steampowered.com/app/1475380?snr=1_49_4_actiontps_100727
2239140,Grapples Galore,https://store.steampowered.com/app/2239140?snr=1_49_4_actiontps_100727
1612420,Suit for Hire,https://store.steampowered.com/app/1612420?snr=1_49_4_actiontps_100727
7000,Tomb Raider: Legend,https://store.steampowered.com/app/7000?snr=1_49_4_actiontps_100727
917950,Vellum,https://store.steampowered.com/app/917950?snr=1_49_4_actiontps_100727
63380,Sniper Elite V2,https://store.steampowered.com/app/63380?snr=1_49_4_actiontps_100727
13570,Tom Clancy's Splinter Cell Chaos Theory®,https://store.steampowered.com/app/13570?snr=1_49_4_actiontps_100727
1012110,Military Conflict: Vietnam,https://store.steampowered.com/app/1012110?snr=1_49_4_actiontps_100727
2123640,Hollowbody,https://store.steampowered.com/app/2123640?snr=1_49_4_actiontps_100727
259080,Just Cause 2: Multiplayer Mod,https://store.steampowered.com/app/259080?snr=1_49_4_actiontps_100727
1425000,Endless Alice,https://store.steampowered.com/app/1425000?snr=1_49_4_actiontps_100727
2218970,Plains of Pain,https://store.steampowered.com/app/2218970?snr=1_49_4_actiontps_100727
2595860,Hitler is my crush,https://store.steampowered.com/app/2595860?snr=1_49_4_actiontps_100727
1649240,Returnal™,https://store.steampowered.com/app/1649240?snr=1_49_4_actiontps_100727
2956820,近畿霊務局 - Kinki Spiritual Affairs Bureau,https://store.steampowered.com/app/2956820?snr=1_49_4_actiontps_100727
13560,Tom Clancy's Splinter Cell®,https://store.steampowered.com/app/13560?snr=1_49_4_actiontps_100727
1309950,Children of the Sun,https://store.steampowered.com/app/1309950?snr=1_49_4_actiontps_100727
203750,Binary Domain,https://store.steampowered.com/app/203750?snr=1_49_4_actiontps_100727
1853200,TYRONE vs COPS,https://store.steampowered.com/app/1853200?snr=1_49_4_actiontps_100727
227100,Sniper Elite: Nazi Zombie Army,https://store.steampowered.com/app/227100?snr=1_49_4_actiontps_100727
34010,Alpha Protocol™,https://store.steampowered.com/app/34010?snr=1_49_4_actiontps_100727
2419090,STAR WARS™: Bounty Hunter™,https://store.steampowered.com/app/2419090?snr=1_49_4_actiontps_100727
331750,Disney•Pixar WALL-E,https://store.steampowered.com/app/331750?snr=1_49_4_actiontps_100727
20500,Red Faction Guerrilla Steam Edition,https://store.steampowered.com/app/20500?snr=1_49_4_actiontps_100727
70000,Dino D-Day,https://store.steampowered.com/app/70000?snr=1_49_4_actiontps_100727
2406180,Knights Within,https://store.steampowered.com/app/2406180?snr=1_49_4_actiontps_100727
2106670,Gatekeeper,https://store.steampowered.com/app/2106670?snr=1_49_4_actiontps_100727
2078450,"Warhammer 40,000: Speed Freeks",https://store.steampowered.com/app/2078450?snr=1_49_4_actiontps_100727
1492070,Sker Ritual,https://store.steampowered.com/app/1492070?snr=1_49_4_actiontps_100727
247430,Hitman: Contracts,https://store.steampowered.com/app/247430?snr=1_49_4_actiontps_100727
1569550,Dread X Collection 4: The Hunt,https://store.steampowered.com/app/1569550?snr=1_49_4_actiontps_100727
317360,Double Action: Boogaloo,https://store.steampowered.com/app/317360?snr=1_49_4_actiontps_100727
2270750,Black Gunner Wukong,https://store.steampowered.com/app/2270750?snr=1_49_4_actiontps_100727
6510,Lost Planet™: Extreme Condition,https://store.steampowered.com/app/6510?snr=1_49_4_actiontps_100727
29900,Dark Sector,https://store.steampowered.com/app/29900?snr=1_49_4_actiontps_100727
2405060,KIBORG,https://store.steampowered.com/app/2405060?snr=1_49_4_actiontps_100727
15120,Tom Clancy's Rainbow Six® Vegas 2,https://store.steampowered.com/app/15120?snr=1_49_4_actiontps_100727
2967320,Grandpa High on Retro,https://store.steampowered.com/app/2967320?snr=1_49_4_actiontps_100727
1208260,Hentai Vs Furries,https://store.steampowered.com/app/1208260?snr=1_49_4_actiontps_100727
2506580,Gearbits,https://store.steampowered.com/app/2506580?snr=1_49_4_actiontps_100727
544920,Darwin Project,https://store.steampowered.com/app/544920?snr=1_49_4_actiontps_100727
1347780,Freedom Fighters,https://store.steampowered.com/app/1347780?snr=1_49_4_actiontps_100727
6850,Hitman 2: Silent Assassin,https://store.steampowered.com/app/6850?snr=1_49_4_actiontps_100727
608120,AFTERBURN,https://store.steampowered.com/app/608120?snr=1_49_4_actiontps_100727
15750,Oddworld: Stranger's Wrath HD,https://store.steampowered.com/app/15750?snr=1_49_4_actiontps_100727
360940,The Mean Greens - Plastic Warfare,https://store.steampowered.com/app/360940?snr=1_49_4_actiontps_100727
1163870,Mecha Knights: Nightmare,https://store.steampowered.com/app/1163870?snr=1_49_4_actiontps_100727
1956960,PUNIHI LOADER 2,https://store.steampowered.com/app/1956960?snr=1_49_4_actiontps_100727
1672140,Bot Wars,https://store.steampowered.com/app/1672140?snr=1_49_4_actiontps_100727
1758950,Banzai Escape 2: Subterranean,https://store.steampowered.com/app/1758950?snr=1_49_4_actiontps_100727
1478970,AI Olympius,https://store.steampowered.com/app/1478970?snr=1_49_4_actiontps_100727
2107030,Block Fortress 2,https://store.steampowered.com/app/2107030?snr=1_49_4_actiontps_100727
321360,Primal Carnage: Extinction,https://store.steampowered.com/app/321360?snr=1_49_4_actiontps_100727
8000,Tomb Raider: Anniversary,https://store.steampowered.com/app/8000?snr=1_49_4_actiontps_100727
2475010,Pizza Bandit,https://store.steampowered.com/app/2475010?snr=1_49_4_actiontps_100727
3173130,Gun Frog,https://store.steampowered.com/app/3173130?snr=1_49_4_actiontps_100727
